Order_ID,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Region,Profit,Sales_Channel_Retail,Gender_Category_Men,Gender_Category_Women,Profit_Margin
3443,Basketball,Zoom Freak,8,0.25,0.12295749844485139,0.0,0.16904607862030174,,mumbai,0.9134082134757326,True,False,False,5.403309091406727
3444,Basketball,LeBron 20,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-04-07,kolkata,0.1571617361061685,False,True,False,0.9296976149276616
3445,Lifestyle,Blazer Mid,10,0.25,0.3363351561219037,0.0,0.16904607862030174,,bangalore,0.9343718320371336,True,True,False,5.527320359414237
3446,Lifestyle,Dunk Low,8,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-07-09,bangalore,0.553968140993704,True,True,False,3.2770244983794297
3447,Basketball,LeBron 20,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.5885259871540609,True,False,True,3.481453056808035
3449,Training,ZoomX Invincible,,0.0,0.5134769118315209,0.25,0.16904607862030174,,delhi,0.5359034188510983,True,True,False,3.1701617879868316
3450,Running,React Infinity,M,0.75,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.40475672930616924,True,True,False,2.3943574001222623
3451,Training,SuperRep Go,7,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-05-07,mumbai,0.36935056641011976,True,True,False,2.184910584289426
3452,Training,SuperRep Go,11,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-05-08,delhi,0.46906144621652657,False,True,False,2.7747549664851805
3453,Soccer,Phantom GT,,0.0,0.0033355904370562027,0.0,0.16904607862030174,2024-05-12,delhi,0.6160145271836461,True,False,False,3.644062803534712
3454,Basketball,Zoom Freak,XL,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6758198952396157,False,False,False,3.9978442608987708
3455,Soccer,Premier III,,0.25,0.49325184396195554,0.0,0.16904607862030174,,hyderbad,0.4908849232379154,True,False,True,2.9038527675078654
3456,Basketball,Air Jordan,12,0.25,0.12574988203399676,0.0,0.16904607862030174,,delhi,0.7176144025330238,False,False,True,4.245081627387961
3457,Training,Flex Trainer,11,0.25,0.5134769118315209,0.81,0.16904607862030174,,pune,0.9573937247645008,False,False,True,5.663507444706391
3458,Running,Pegasus Turbo,,0.25,0.5134769118315209,0.83,0.16904607862030174,,mumbai,0.2803080870938516,False,False,True,1.6581756251409887
3459,Lifestyle,Blazer Mid,,0.25,0.5123667171907444,0.0,0.16904607862030174,,hyderabad,0.7589126156817407,True,True,False,4.489383142606648
3460,Running,React Infinity,XL,0.0,0.42518326972973586,0.0,0.16904607862030174,,pune,0.49473985915249125,False,False,True,2.9266568215624673
3462,Basketball,Kyrie Flytrap,,0.75,0.07564217938592593,0.0,0.16904607862030174,,bangalore,0.2835974785179657,True,False,True,1.6776341742594365
3463,Soccer,Phantom GT,12,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.5872852517923336,True,False,True,3.474113428631778
3464,Training,Flex Trainer,XL,0.0,0.169722100883775,0.0,0.16904607862030174,,bengaluru,0.5359842109211642,False,False,False,3.170639717263425
3465,Lifestyle,Dunk Low,,0.5,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5574691306965623,False,True,False,3.2977347670318133
3466,Basketball,Kyrie Flytrap,,0.5,0.5621802870985871,0.5,0.3143195738788409,,mumbai,0.1613513820253033,True,True,False,0.5133354567587273
3467,Lifestyle,Air Force 1,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.514020309587518,False,True,False,3.0407112296409475
3468,Soccer,Phantom GT,,1.0,0.9476531336401492,0.93,0.22900100020254435,,kolkata,0.1807030064268168,False,True,False,0.7890926514163281
3469,Running,Air Zoom,10,0.25,0.3233720378642709,0.0,0.16904607862030174,2024-01-10,mumbai,0.9602676141139899,False,False,False,5.680508071830929
3470,Soccer,Tiempo Legend,M,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-11-02,kolkata,0.285519175613106,False,False,False,1.6890020634812664
3471,Lifestyle,Waffle One,L,0.0,0.45444509668205757,0.0,0.16904607862030174,2025-04-02,kolkata,0.16068196201618534,True,False,False,0.9505216762649477
3472,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.5674661875568671,False,True,False,3.3568728253760076
3473,Soccer,Premier III,M,1.0,0.1933040368779875,0.0,0.16904607862030174,2024-05-12,delhi,0.24291290037760674,False,False,False,1.436962645689161
3474,Basketball,LeBron 20,M,0.5,0.5631628156138175,0.0,0.16904607862030174,,hyderbad,0.9942926173360546,True,False,True,5.881784572887715
3475,Soccer,Tiempo Legend,L,0.25,0.014244786027818694,0.0,0.16904607862030174,,mumbai,0.8071108563382341,False,False,False,4.774502093900114
3476,Training,Flex Trainer,11,0.25,0.23588068974753396,0.37,0.16904607862030174,,mumbai,0.5926540772102883,True,True,False,3.505872966988262
3477,Basketball,Air Jordan,M,0.5,0.2664254360987235,0.0,0.16904607862030174,,delhi,0.5560418041253969,False,True,False,3.289291349811995
3478,Training,Flex Trainer,9,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.6524921468184276,True,False,False,3.8598478719166573
3479,Training,ZoomX Invincible,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.5980729167668553,True,False,True,3.5379283663254943
3480,Running,Free RN,M,1.0,0.11400084359773152,0.0,0.16904607862030174,,bangalore,0.783311820841661,False,False,False,4.633717784137871
3481,Lifestyle,Air Force 1,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,bengaluru,0.7240373721032678,False,False,True,4.283077004877142
3482,Soccer,Mercurial Superfly,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.550115128699844,False,True,False,3.2542318235933183
3483,Lifestyle,Air Force 1,L,1.0,0.3413554387646926,0.0,0.16904607862030174,2024-04-12,kolkata,0.37270343731785716,False,True,False,2.2047446492680547
3484,Lifestyle,Dunk Low,12,0.25,0.07907915174620976,0.0,0.16904607862030174,,bengaluru,0.49912763800535925,False,False,False,2.9526129329888877
3485,Lifestyle,Dunk Low,,0.5,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.5620242645517098,True,False,True,3.3246808748168917
3486,Training,SuperRep Go,L,1.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5099691643599249,True,False,False,3.0167464902003336
3487,Lifestyle,Dunk Low,M,0.25,0.15449603796940767,0.42,0.16904607862030174,,hyd,0.793814789950236,False,True,False,4.695848590095021
3488,Soccer,Tiempo Legend,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,2025-12-03,kolkata,0.2472949083683272,False,False,True,1.462884619310111
3489,Running,React Infinity,8,0.5,0.5134769118315209,0.0,0.16904607862030174,2025-04-04,mumbai,0.5643980125150764,False,False,False,3.338722892133947
3490,Running,Free RN,L,0.0,0.5134769118315209,0.98,0.16904607862030174,2025-08-07,delhi,0.5368998543819119,False,True,False,3.176056249064818
3491,Soccer,Premier III,XL,0.25,0.5134769118315209,0.39,0.16904607862030174,,mumbai,0.139535599486778,False,True,False,0.8254293777508562
3493,Lifestyle,Dunk Low,,0.25,0.9311754420439597,1.09,0.16904607862030174,,bangalore,0.3401019134255261,False,True,False,2.0118888068941057
3494,Running,Pegasus Turbo,,0.25,0.5134769118315209,0.87,0.16904607862030174,,pune,0.9166764450719723,True,False,False,5.42264246857178
3495,Basketball,LeBron 20,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.9179748890551752,True,False,True,5.430323474802746
3496,Running,Air Zoom,M,0.75,0.5134769118315209,0.77,0.16904607862030174,2024-08-10,delhi,0.07933204194262608,True,True,False,0.46929241180930076
3497,Basketball,Zoom Freak,L,0.5,0.8363745824253811,0.0,0.16904607862030174,2024-08-12,mumbai,0.5920019697876131,False,False,True,3.502015394970044
3498,Training,SuperRep Go,M,0.0,0.8499885475975615,0.0,0.16904607862030174,2024-10-09,pune,0.055596485929676275,True,False,True,0.32888361790723825
3499,Training,ZoomX Invincible,,0.25,0.482835790071831,0.0,0.16904607862030174,,kolkata,0.29938271011228174,True,False,True,1.7710124514910048
3500,Lifestyle,Blazer Mid,L,0.25,0.4337118675676725,0.56,0.16904607862030174,,kolkata,0.30031181891804026,True,False,False,1.7765086381718294
3501,Lifestyle,Blazer Mid,,0.25,0.5134769118315209,1.13,0.16904607862030174,2024-09-11,mumbai,0.6186691237715277,True,True,False,3.6597661940513544
3502,Lifestyle,Blazer Mid,L,0.25,0.5521760190447821,0.89,0.16904607862030174,2023-09-11,delhi,0.9358549436090587,False,True,False,5.536093775420274
3503,Training,SuperRep Go,M,0.25,0.6240044858371957,0.0,0.16904607862030174,,mumbai,0.029062061775155655,False,True,False,0.1719179883517595
3504,Training,SuperRep Go,,0.25,0.8847487793491281,0.03,0.16904607862030174,,delhi,0.8147053109244343,True,False,True,4.8194274458998985
3506,Training,Metcon 7,L,0.0,0.9631633162652903,0.51,0.16904607862030174,,pune,0.6911434578621265,False,True,False,4.088491513692664
3507,Running,Free RN,7,0.25,0.5134769118315209,0.05,0.16904607862030174,,mumbai,0.23300625369094724,True,False,False,1.3783594129640115
3508,Training,ZoomX Invincible,,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-10,bangalore,0.8976075929156896,True,False,False,5.309839780027234
3509,Lifestyle,Blazer Mid,12,0.25,0.007435925998705798,0.0,0.16904607862030174,,mumbai,0.6689256385939872,False,False,False,3.957060962629464
3510,Soccer,Tiempo Legend,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderabad,0.8934314123415658,True,True,False,5.285135388134749
3511,Lifestyle,Blazer Mid,XL,0.25,0.15539470736295605,0.06,0.16904607862030174,,hyderabad,0.3994282999232476,True,False,False,2.362836826404075
3512,Basketball,Zoom Freak,M,1.0,0.5134769118315209,0.96,0.16904607862030174,2025-05-06,pune,0.7148386178400432,True,False,False,4.228661342956428
3513,Training,SuperRep Go,,0.0,0.5180929184100811,0.0,0.16904607862030174,,hyderbad,0.7358368615743296,True,False,True,4.352877437796765
3514,Running,React Infinity,7,0.25,0.5682181438596975,0.0,0.16904607862030174,2024-10-08,hyderabad,0.7701177063516031,True,False,False,4.555667381562764
3515,Training,Flex Trainer,XL,0.25,0.07478231048151408,0.9,0.16904607862030174,,kolkata,0.36528018497536807,False,True,False,2.160832052163909
3516,Training,ZoomX Invincible,M,0.25,0.6869701699336261,0.42,0.16904607862030174,,pune,0.9702839071814533,False,True,False,5.739759922860028
3517,Running,Air Zoom,,0.25,0.9957619852833501,0.0,0.16904607862030174,,hyd,0.7427215001163789,True,False,True,4.393603839723622
3518,Basketball,Air Jordan,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.8169636416448497,True,False,True,4.832786707107536
3519,Soccer,Premier III,,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.9022742967723568,True,False,False,5.337445885384752
3520,Lifestyle,Waffle One,XL,0.5,0.0092895880764845,1.24,0.1467167915541234,,delhi,0.08139031610859222,True,False,True,0.5547443836963104
3521,Training,ZoomX Invincible,M,0.25,0.8208944388886038,0.0,0.16904607862030174,,kolkata,0.9466560739285914,False,False,True,5.599988367993423
3523,Training,SuperRep Go,6,0.25,0.6326820274882692,1.04,0.16904607862030174,2024-09-06,kolkata,0.38940815961435254,True,False,False,2.303562216837997
3524,Training,SuperRep Go,9,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-11,mumbai,0.5473508857311586,False,False,False,3.237879814772728
3525,Running,React Infinity,,0.25,0.6463760968960861,0.0,0.16904607862030174,,mumbai,0.8136569376342928,True,False,False,4.813225744572675
3527,Soccer,Phantom GT,,0.75,0.5134769118315209,0.0,0.16904607862030174,2025-12-06,mumbai,0.1811993005715077,False,True,False,1.0718929539827042
3528,Running,React Infinity,L,0.25,0.2172877456790649,0.0,0.16904607862030174,,hyderbad,0.7429196330501123,True,False,False,4.394775904378125
3529,Training,SuperRep Go,L,0.25,0.5134769118315209,0.2,0.16904607862030174,,delhi,0.509392078145168,True,True,False,3.0133327096532367
3530,Soccer,Mercurial Superfly,,0.0,0.12867994477814257,0.0,0.16904607862030174,,kolkata,0.7035565823415466,True,False,True,4.1619219332607
3531,Basketball,LeBron 20,,0.25,0.8772690463465584,0.07,0.16904607862030174,,delhi,0.6025376404483576,False,False,True,3.5643396484915284
3532,Running,React Infinity,XL,0.25,0.9059701436494237,0.47,0.16904607862030174,2024-07-05,mumbai,0.04696135253619771,False,False,False,0.2778020816541901
3533,Running,Air Zoom,L,0.25,0.5134769118315209,0.0,0.16904607862030174,2023-05-11,hyd,0.31759555105000836,True,False,False,1.8787513655573578
3534,Basketball,Zoom Freak,,0.75,0.15944998429206006,0.62,0.2526537559908198,2024-09-11,kolkata,0.31298847943553276,True,False,False,1.2388039837686213
3535,Basketball,LeBron 20,XL,0.25,0.5377322240565536,0.82,0.16904607862030174,,pune,0.263378301173601,True,False,False,1.5580266831576792
3536,Lifestyle,Dunk Low,12,0.25,0.24064689176791304,0.0,0.16904607862030174,2024-01-12,bengaluru,0.9875157015540933,True,False,True,5.841695409996317
3537,Lifestyle,Blazer Mid,XL,0.5,0.43274310696794205,1.01,0.16660302689816042,,kolkata,0.8406414890363239,False,True,False,5.045775606167009
3538,Basketball,Kyrie Flytrap,L,0.0,0.5134769118315209,0.0,0.16904607862030174,2024-12-12,bengaluru,0.7669725864811784,False,False,False,4.537062277581091
3539,Lifestyle,Air Force 1,XL,0.75,0.713387044892166,1.15,0.09151965060425736,,hyderabad,0.685943911067167,True,False,False,7.495045124606911
3540,Training,Flex Trainer,XL,0.25,0.9459521702615529,0.0,0.16904607862030174,,delhi,0.586598519196773,True,False,False,3.470051029780734
3541,Training,SuperRep Go,M,0.25,0.20500050690961613,0.0,0.16904607862030174,2024-04-09,mumbai,0.617690000827157,False,False,False,3.6539741463897815
3542,Lifestyle,Air Force 1,,0.25,0.6498956767493701,0.61,0.16904607862030174,,mumbai,0.5819702877544229,True,True,False,3.4426725097930233
3543,Lifestyle,Dunk Low,,0.5,0.5134769118315209,0.0,0.16904607862030174,,pune,0.752541583870825,True,False,False,4.451695005366708
3544,Running,Air Zoom,M,0.25,0.23990717921695606,0.0,0.16904607862030174,,kolkata,0.09895874410650703,True,True,False,0.5853950882160391
3545,Training,Flex Trainer,12,0.75,0.5134769118315209,0.0,0.16904607862030174,2023-03-08,delhi,0.6615677893558373,False,True,False,3.9135352606539886
3546,Lifestyle,Waffle One,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.41250699717035394,True,True,False,2.440204472869763
3547,Soccer,Tiempo Legend,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.6457710160372259,False,False,False,3.820088707811477
3548,Soccer,Phantom GT,,0.75,0.5134769118315209,0.0,0.16904607862030174,2024-12-03,kolkata,0.8782559685141762,False,False,False,5.1953643390146125
3549,Training,SuperRep Go,L,0.0,0.31120370381959533,0.81,0.16904607862030174,,mumbai,0.23354871473281869,False,False,False,1.3815683666782819
3550,Lifestyle,Air Force 1,M,0.25,0.8308886939129543,0.0,0.16904607862030174,,bengaluru,0.8635479645207396,False,False,True,5.108358452137623
3551,Training,SuperRep Go,10,0.25,0.9939834209264806,1.12,0.16904607862030174,2023-02-08,kolkata,0.18085112522193772,True,False,True,1.0698333063859562
3552,Running,React Infinity,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.3774663222103172,True,True,False,2.232919718050088
3553,Running,Air Zoom,XL,0.5,0.4017277482323875,0.0,0.16904607862030174,,pune,0.09203563315014052,False,False,True,0.5444411009193763
3554,Soccer,Premier III,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.6255672276585881,True,True,False,3.700572250857643
3555,Soccer,Phantom GT,9,0.5,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.025020534651141756,True,False,False,0.14801014525359651
3556,Basketball,Kyrie Flytrap,M,1.0,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.06842511248372135,True,False,True,0.4047719594691845
3557,Basketball,Air Jordan,L,0.25,0.5134769118315209,0.66,0.16904607862030174,2024-09-08,hyderabad,0.06049979513439376,True,False,False,0.3578893732890648
3558,Training,Flex Trainer,L,1.0,0.2551545198189144,0.0,0.16904607862030174,,mumbai,0.20888212629339448,False,False,True,1.2356520068269041
3559,Running,Pegasus Turbo,M,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.07931280573546752,False,False,True,0.46917861912439757
3560,Soccer,Phantom GT,,0.25,0.5134769118315209,0.13,0.16904607862030174,,hyderbad,0.9353221006707666,True,False,True,5.5329417180484555
3561,Basketball,Zoom Freak,11,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.4350672209259156,False,False,True,2.5736605337242398
3562,Basketball,LeBron 20,,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.5970880229603369,True,False,True,3.532102180858451
3563,Running,Pegasus Turbo,L,0.25,0.05805053826291459,0.0,0.16904607862030174,,kolkata,0.2755336604770964,False,False,False,1.6299322807480132
3564,Soccer,Premier III,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.7472785575922425,True,False,False,4.420561326777191
3565,Basketball,Kyrie Flytrap,XL,0.25,0.5134769118315209,0.55,0.16904607862030174,,kolkata,0.9716458306482795,False,False,False,5.747816444951174
3566,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-12,hyd,0.6761449871405956,True,True,False,3.999767357273636
3567,Lifestyle,Air Force 1,L,0.5,0.5134769118315209,0.56,0.16904607862030174,,kolkata,0.4910311184123204,False,True,False,2.9047175919131294
3568,Running,Pegasus Turbo,L,0.0,0.5123128971574261,1.2,0.16904607862030174,,pune,0.5181387815401661,True,False,True,3.065074243478723
3569,Soccer,Phantom GT,12,0.25,0.9007183097004978,0.0,0.16904607862030174,2024-12-08,kolkata,0.5765052813006755,False,False,True,3.4103440080120233
3570,Soccer,Tiempo Legend,,0.25,0.9646427413672041,0.0,0.16904607862030174,,delhi,0.5989193098818321,False,True,False,3.542935244461236
3571,Basketball,LeBron 20,XL,0.25,0.6996704461680763,0.0,0.16904607862030174,,delhi,0.26272619375092576,False,False,False,1.5541691111394609
3572,Basketball,LeBron 20,6,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.9481084075690628,True,False,False,5.608579715703614
3573,Basketball,Air Jordan,,0.25,0.6038294831149033,0.39,0.26220083906128505,,mumbai,0.19689412199217857,True,True,False,0.7509286495691109
3574,Basketball,Air Jordan,XL,0.0,0.5134769118315209,0.96,0.16904607862030174,,bangalore,0.7287290830292409,False,False,False,4.310831040725032
3575,Running,React Infinity,XL,0.0,0.4642979176653621,1.1,0.16904607862030174,2025-03-07,pune,0.8599719536099629,True,False,True,5.087204392014118
3576,Lifestyle,Waffle One,M,0.5,0.19106737642357116,0.0,0.16904607862030174,,bengaluru,0.11793526246842856,True,False,True,0.6976515718730492
3577,Running,Pegasus Turbo,XL,0.0,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.25047272979092167,False,False,True,1.4816831708561202
3578,Lifestyle,Blazer Mid,XL,1.0,0.5434021019852082,0.0,0.16904607862030174,,hyderbad,0.6038360844315604,True,True,False,3.572020654722494
3579,Basketball,LeBron 20,XL,0.0,0.9999161408783179,0.0,0.16904607862030174,2025-03-02,delhi,0.6081969325944065,True,True,False,3.5978174563900507
3580,Basketball,LeBron 20,,0.25,0.12337804568194362,0.0,0.16904607862030174,,kolkata,0.361000128882588,True,True,False,2.135513179772946
3581,Soccer,Phantom GT,L,1.0,0.5134769118315209,0.0,0.16904607862030174,,kolkata,0.6496778897111299,True,False,True,3.8432000021153185
3582,Soccer,Mercurial Superfly,M,0.25,0.013819232275999127,0.0,0.16904607862030174,2024-01-09,pune,0.3858475376693027,False,False,False,2.2824991908624135
3583,Basketball,Kyrie Flytrap,12,0.25,0.1435230093158723,0.02,0.16904607862030174,,bengaluru,0.2699570840218292,False,True,False,1.5969437813945746
3584,Basketball,Air Jordan,10,0.25,0.18693449851619418,0.0,0.16904607862030174,,kolkata,0.18106464712139778,False,True,False,1.0710964051883818
3585,Running,Air Zoom,XL,0.25,0.5134769118315209,0.52,0.16904607862030174,2025-03-05,kolkata,0.47383202559185,True,True,False,2.802975552341175
3586,Lifestyle,Waffle One,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.9192906456248209,False,False,True,5.438106894450126
3587,Training,SuperRep Go,6,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-01-07,bengaluru,0.0033240165969995314,False,True,False,0.019663375951273505
3588,Lifestyle,Waffle One,L,0.25,0.7261736835056618,0.0,0.16904607862030174,,pune,0.8445060430544788,False,True,False,4.995715073351942
3589,Training,Flex Trainer,12,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-12-09,mumbai,0.1830575181830248,True,False,False,1.0828853273443537
3591,Running,Pegasus Turbo,8,0.25,0.21428133358532792,1.1,0.16904607862030174,2024-08-11,delhi,0.6559508168655369,True,False,False,3.8803077966622523
3592,Running,Free RN,L,0.25,0.8263778241436669,0.0,0.16904607862030174,,kolkata,0.4788065087630542,True,False,True,2.832402340657144
3593,Basketball,Air Jordan,L,0.25,0.5564490793645231,0.0,0.16904607862030174,,pune,0.03595054755863677,False,False,True,0.21266714881559667
3594,Training,Flex Trainer,,0.25,0.9622796664159239,0.98,0.16471127143762238,,hyderbad,0.5313386668923715,False,False,False,3.22587921430498
3595,Running,Air Zoom,L,0.25,0.6113017063453821,0.0,0.16904607862030174,2023-05-09,pune,0.8820108761515275,False,False,False,5.217576671107718
3596,Training,Metcon 7,8,0.5,0.5134769118315209,0.0,0.16904607862030174,2025-10-06,pune,0.2178211917599783,False,True,False,1.2885314675014228
3597,Basketball,Zoom Freak,,0.25,0.5134769118315209,1.17,0.16904607862030174,2025-07-04,hyd,0.27502390098739454,False,False,False,1.6269167745980788
3598,Soccer,Tiempo Legend,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.07711795449867559,False,True,False,0.4561948737769421
3599,Training,Flex Trainer,L,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.030391283689812316,False,False,False,0.17978106287857096
3600,Soccer,Phantom GT,,1.0,0.5134769118315209,0.65,0.16904607862030174,,hyd,0.44790354196282406,False,False,True,2.649594392360147
3601,Running,Free RN,XL,0.5,0.2893127181745246,0.0,0.16904607862030174,,pune,0.7559829413314918,True,False,True,4.47205251669589
3602,Soccer,Tiempo Legend,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.9485796946444477,False,True,False,5.6113676364837435
3604,Training,Flex Trainer,,0.25,0.5134769118315209,0.0,0.16904607862030174,,mumbai,0.009296858919733066,True,False,False,0.05499600461371809
3605,Soccer,Phantom GT,M,0.5,0.8550038237256231,0.0,0.16904607862030174,2025-09-01,hyderabad,0.5438441251661527,False,True,False,3.2171354083148733
3606,Basketball,LeBron 20,XL,0.75,0.1888995555466551,0.0,0.16904607862030174,,pune,0.1323124036987379,True,False,True,0.7827002245697033
3607,Training,SuperRep Go,,0.25,0.12690012879259138,0.08,0.16904607862030174,,kolkata,0.9875541739684104,True,False,False,5.841922995366124
3608,Soccer,Premier III,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.11332819085395295,True,True,False,0.670398223838732
3609,Training,SuperRep Go,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2024-03-11,delhi,0.09668694804108083,False,True,False,0.5719561721289708
3610,Lifestyle,Dunk Low,11,0.5,0.5134769118315209,0.64,0.16904607862030174,,kolkata,0.16599692605409605,False,False,False,0.9819625951037027
3611,Lifestyle,Waffle One,,0.25,0.4746251059190772,0.0,0.16904607862030174,2025-10-04,delhi,0.8944624730452648,False,False,True,5.291234676045562
3612,Running,Air Zoom,XL,0.25,0.3285988392395605,0.0,0.16904607862030174,,mumbai,0.6918763573548676,False,False,True,4.092827014987475
3613,Lifestyle,Blazer Mid,XL,1.0,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.641729488913212,False,True,False,3.7961808647133144
3614,Training,ZoomX Invincible,L,0.25,0.5231394852551884,0.22,0.16904607862030174,,pune,0.6480697427926742,False,True,False,3.8336869336574106
3615,Lifestyle,Blazer Mid,,0.75,0.5134769118315209,0.0,0.16904607862030174,,delhi,0.11866816196116979,True,False,True,0.7019870731678612
3616,Lifestyle,Blazer Mid,L,0.25,0.9753354051960114,0.0,0.16904607862030174,2025-01-07,kolkata,0.9942175961281363,True,False,False,5.881340781416593
3617,Soccer,Premier III,9,0.5,0.3364052473280857,0.0,0.16904607862030174,,mumbai,0.6936172341027175,False,True,False,4.103125252971215
3618,Soccer,Mercurial Superfly,9,0.75,0.025385532924718256,0.0,0.16904607862030174,,kolkata,0.4099928248947298,True,True,False,2.425331768952914
3619,Lifestyle,Air Force 1,L,0.0,0.8647815469880181,0.0,0.16904607862030174,2025-07-02,kolkata,0.389254269957084,False,False,False,2.302651875358771
3620,Running,React Infinity,11,0.0,0.820386277643784,0.0,0.16904607862030174,2024-02-11,bangalore,0.5266450323456823,True,True,False,3.1153933687429194
3621,Basketball,LeBron 20,L,0.25,0.9628003439475619,0.0,0.16904607862030174,,mumbai,0.9728577116992689,True,False,True,5.754985384100077
3622,Soccer,Premier III,8,0.75,0.022689524744073195,0.0,0.16904607862030174,,hyderbad,0.6061098041177025,False,False,True,3.585470950078053
3623,Lifestyle,Waffle One,XL,0.25,0.5134769118315209,0.75,0.16904607862030174,,mumbai,0.6116729152279587,True,True,False,3.6183797945520597
3624,Soccer,Premier III,6,0.25,0.8169931122873639,0.0,0.16904607862030174,,mumbai,0.014482940369681422,True,False,True,0.08567451246362175
3625,Soccer,Tiempo Legend,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,2025-02-03,kolkata,0.3942075933004138,True,False,False,2.331953491721346
3626,Running,React Infinity,7,0.25,0.5134769118315209,0.0,0.16904607862030174,,pune,0.5983691543570971,True,True,False,3.539680773673004
3627,Training,SuperRep Go,8,0.25,0.5134769118315209,1.07,0.16904607862030174,,mumbai,0.30702140797494676,False,False,False,1.8161995266660669
3628,Running,Free RN,,0.25,0.823293811071657,0.98,0.16904607862030174,,hyderbad,0.161930391860776,False,False,False,0.9579068215151655
3629,Soccer,Mercurial Superfly,XL,0.25,0.5134769118315209,0.0,0.16904607862030174,,hyderbad,0.028188737970156943,False,False,False,0.16675180045715413
3630,Training,Flex Trainer,12,0.25,0.05768255943045885,0.0,0.16904607862030174,,pune,0.8273338809240305,False,True,False,4.894132343538852
3631,Training,Metcon 7,XL,0.25,0.10623073274097918,0.0,0.16904607862030174,,bengaluru,0.2663849203524843,True,True,False,1.5758124798080502
3632,Basketball,LeBron 20,,0.25,0.5134769118315209,0.56,0.16904607862030174,2024-10-12,bangalore,0.7762636745387639,True,False,False,4.592024144389338
3633,Training,Flex Trainer,,0.5,0.12683379247245477,0.0,0.16904607862030174,,bengaluru,0.54767982487357,False,False,False,3.239825669684573
3634,Lifestyle,Waffle One,L,0.25,0.5134769118315209,1.06,0.16904607862030174,2025-08-07,kolkata,0.9458019863307512,False,True,False,5.594935972783721
3635,Training,SuperRep Go,M,0.5,0.5134769118315209,0.0,0.16904607862030174,,bangalore,0.9340659763433123,True,True,False,5.525511055724276
3636,Soccer,Tiempo Legend,M,0.5,0.7353193342837367,0.0,0.16904607862030174,,delhi,0.7338709212027247,True,False,True,4.341247825399659
3637,Running,Pegasus Turbo,6,0.5,0.5720894313725736,0.0,0.16904607862030174,,delhi,0.605021034792528,True,False,True,3.579030284112532
